OBJECTID,FOD_ID,FPA_ID,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,dewpoint,humidity,icon,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,windBearing,windGust,windGustTime,windSpeed,latitude_print,longitude_print,offset_print,timezone_print
84457,85412,FS-310197,71.12,802737420,47.64,802776480,71.12,802737420,36.82,802684860,33.59,0.47,,0.38,,,,,,802692540,802749900,71.62,802737420,47.1,802776300,71.62,802737420,36.33,802684860,802674000,9,802721100,254,,,1.72,47.85666667,-91.605,-5,America/Chicago
85540,86506,FS-311322,97.88,839100600,,,97.88,839100600,59.81,839073600,50.76,0.38,,0.68,,,,,,839072880,839124780,98.38,839100600,,,98.38,839100600,59.32,839073600,839052000,8,839102100,219,,,12.31,43.03333333,-103.3833333,-6,America/Denver
85541,86507,FS-311323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.25833333,-104,-6,America/Denver
86113,87081,FS-311897,94.93,831153600,54.73,831212040,94.93,831153600,46.4,831124560,37.3,0.38,,0.52,,,,,,831124200,831173940,95.43,831153600,54.24,831212040,95.43,831153600,48.2,831124380,831099600,10,831149040,202,,,11.26,37.13333333,-101.6666667,-5,America/Chicago
86467,87437,FS-312253,78.57,797371980,51.64,797425020,78.57,797371980,42.18,797331960,40.16,0.5,clear-day,0.28,0,0,,0,,797338620,797385000,79.07,797371980,51.15,797425020,79.07,797371980,42.44,797338200,797313600,7,797359320,238,,,7.43,37.50333333,-80.25,-4,America/New_York
86468,87438,FS-312254,78.96,797373420,52.47,797424840,78.96,797373420,41.86,797331900,40.53,0.5,clear-day,0.28,0,0,,0,,797338620,797385000,79.46,797373420,51.98,797424840,79.46,797373420,43.69,797333760,797313600,7,797366040,237,,,7.85,37.39166667,-80.17,-4,America/New_York
86469,87439,FS-312255,80.66,797454960,52.49,797512560,80.66,797454960,52.36,797426460,43.49,0.44,partly-cloudy-day,0.31,0,0,,0,,797424900,797471460,81.16,797454960,52,797512560,81.16,797454960,51.87,797426460,797400000,7,797443800,235,28.66,797454420,8.48,37.61666667,-80.05833333,-4,America/New_York
87393,88368,FS-313184,93.08,840407160,69.44,840461700,93.08,840407160,75.57,840375300,45.5,0.26,clear-day,0.15,0,0,,0,,840373500,840421800,93.58,840407160,68.95,840461700,93.58,840407160,75.08,840375300,840351600,10,840397620,196,,,14.65,36.08,-115.645,-7,America/Los_Angeles
87607,88582,FS-313404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.245,-110.3133333,-7,America/Phoenix
87790,88768,FS-313590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.75833333,-89.33,-5,America/Chicago
87793,88771,FS-313593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.57833333,-89.41,-5,America/Chicago
87864,88846,FS-313668,87.52,838156800,45.78,838209600,87.52,838156800,45.78,838119600,31.04,0.26,,0.26,,,,,,838123800,838175520,88.02,838156800,49.07,838207800,88.02,838156800,49.07,838119600,838101600,11,838148400,333,,,8.91,38.29833333,-108.3666667,-6,America/Denver
88269,89254,FS-314076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.72333333,-114.79,-6,America/Boise
88292,89277,FS-314099,88.77,839284200,63.11,839334600,88.77,839284200,44.37,839249820,40.01,0.4,,0.75,,,,,,839248200,839299080,89.27,839284200,62.62,839334600,89.27,839284200,46.58,839249700,839224800,10,839273580,176,,,7.05,40.30666667,-111.6683333,-6,America/Denver
88418,89404,FS-314226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.88833333,-116.03,-7,America/Los_Angeles
88437,89423,FS-314245,96.47,839716020,50.59,839762400,96.47,839716020,50.81,839681640,45.18,0.43,,0.9,,,,,,839682600,839733240,96.97,839716020,50.1,839762400,96.97,839716020,50.32,839681640,839660400,9,839704680,175,,,5.86,41.90194444,-121.3111111,-7,America/Los_Angeles
88458,89444,FS-314266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.73861111,-121.0733333,-7,America/Los_Angeles
88841,89827,FS-314651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.185,-105.41,-6,America/Denver
88846,89832,FS-314656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.19833333,-105.4666667,-6,America/Denver
88970,89956,FS-314780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.45333333,-113.67,-6,America/Denver
89029,90016,FS-314840,75.2,840493200,51.54,840549360,75.2,840493200,38.38,840448680,33.63,0.44,,0.18,,,,,,840457560,840507480,75.7,840493200,51.05,840549360,75.7,840493200,41.94,840447000,840434400,9,840482400,146,,,7.89,44.80166667,-109.3433333,-6,America/Denver
89199,90189,FS-315014,81.2,841100340,41.2,841150500,81.2,841100340,35.79,841063920,41.67,0.53,partly-cloudy-day,0.44,0,0,,0,,841062360,841111020,81.7,841100340,43.25,841150260,81.7,841100340,38.12,841061340,841039200,7,841083240,171,,,7.01,44.54944444,-107.0602778,-6,America/Denver
89531,90526,FS-315354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.25,-114.7116667,-7,America/Los_Angeles
89704,90703,FS-315531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.50333333,-114.91,-7,America/Los_Angeles
89728,90728,FS-315557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.335,-115.48,-7,America/Los_Angeles
89729,90729,FS-315558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.01833333,-115.1683333,-7,America/Los_Angeles
89732,90732,FS-315561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.605,-117.6233333,-7,America/Los_Angeles
89734,90734,FS-315563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.20333333,-115.5,-7,America/Los_Angeles
90076,91079,FS-315912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.60055556,-121.6883333,-7,America/Los_Angeles
90144,91148,FS-315981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.92333333,-113.6866667,-6,America/Denver
90334,91340,FS-316177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.22166667,-118.045,-7,America/Los_Angeles
90403,91409,FS-316246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81388889,-108.5725,-6,America/Denver
90469,91477,FS-316314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.58333333,-114.8216667,-7,America/Los_Angeles
90560,91568,FS-316408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.30333333,-112.34,-6,America/Boise
90987,91998,FS-316839,99.39,839804340,,,99.39,839804340,76,839768400,60.29,0.39,,0.93,,,,,,839767680,839816460,99.85,839804400,,,99.85,839804400,75.42,839768400,839746800,10,839792160,133,,,9.87,34.1,-112,-7,America/Phoenix
91144,92155,FS-316996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.11805556,-110.8086111,-6,America/Boise
91154,92165,FS-317006,69.14,844641600,27.46,844685940,69.14,844641600,28.35,844589400,24.35,0.42,,0.83,,,,,,844608240,844649580,69.64,844641600,27.13,844693860,69.64,844641600,29.37,844596000,844581600,0,844581600,315,,,7.27,42.91666667,-109.7916667,-6,America/Denver
91348,92364,FS-317205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.24166667,-81.66666667,-4,America/New_York
91387,92404,FS-317245,90.68,840916980,54.28,840980100,90.68,840916980,44.39,840894600,33.4,0.27,,0.36,,,,,,840892860,840941700,91.18,840916980,53.79,840980100,91.18,840916980,46.32,840894180,840870000,8,840917160,344,,,5.9,43.84111111,-121.1391667,-7,America/Los_Angeles
91897,92920,FS-317768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.71166667,-114.6716667,-7,America/Los_Angeles
91959,92982,FS-317830,96.67,838947300,61.76,838980060,96.67,838947300,69.13,838904040,56,0.48,clear-day,0.61,0,0,,0,,838904640,838954740,97.17,838947300,61.27,838980060,97.17,838947300,68.02,838903800,838882800,10,838933200,312,,,7.47,35.57833333,-118.5566667,-7,America/Los_Angeles
92098,93124,FS-317972,72.66,834760680,38.15,834831060,72.66,834760680,42.22,834807720,40.48,0.51,,0.97,,,,,,834746700,834804300,73.16,834760680,42.1,834832800,73.16,834760680,43.96,834809400,834728400,,,285,,,7.9,47.935,-90.775,-5,America/Chicago
92121,93147,FS-317996,88.62,834598140,60.36,834660000,88.62,834598140,57.16,834574500,61.89,0.77,,0.91,,,,,,834574140,834631800,89.15,834598140,59.87,834660000,89.15,834598140,56.54,834574500,834555600,9,834599160,232,,,2.68,48.15,-91.98666667,-5,America/Chicago
92162,93188,FS-318038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.695,-106.23,-6,America/Denver
92394,93420,FS-318270,78.18,838587240,,,78.18,838587240,47.54,838562400,52.39,0.61,,0.45,,,,,,838557180,838612140,78.68,838587240,,,78.68,838587240,47.05,838562400,838537200,,,320,,,5.23,48.93,-120.8333333,-7,America/Vancouver
92513,93540,FS-318390,98.02,833936160,67.03,833965200,98.02,833936160,70.78,833887500,54.47,0.4,clear-day,0.63,0,0,,0,,833892120,833944080,98.52,833936160,66.54,833965200,98.52,833936160,70.29,833887500,833871600,11,833918040,321,,,7.54,35.45333333,-118.78,-7,America/Los_Angeles
92524,93551,FS-318401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.77,-118.42,-7,America/Los_Angeles
92922,93955,FS-318805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.87333333,-110.8483333,-6,America/Denver
92990,94024,FS-318874,94.49,838688100,63.87,838735200,94.49,838688100,56.68,838641600,46.05,0.38,,0.49,,,,,,838644660,838697700,94.99,838688100,63.38,838735200,94.99,838688100,56.19,838641600,838623600,9,838671060,211,,,5.52,44.53694444,-121.3480556,-7,America/Los_Angeles
93054,94088,FS-318938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.735,-111.8966667,-6,America/Denver
93429,94464,FS-319315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.83666667,-120.285,-7,America/Los_Angeles
93913,94951,FS-319802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.26,-116.6875,-6,America/Boise
93940,94978,FS-319829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,-120.8483333,-7,America/Los_Angeles
94297,95336,FS-320188,88.42,834444360,51.16,834493680,88.42,834444360,52.61,834410760,50.5,0.53,,0.84,,,,,,834410220,834462000,88.92,834444360,50.22,834493740,88.92,834444360,52.12,834410760,834390000,12,834436080,285,,,7.63,33.98833333,-116.9383333,-7,America/Los_Angeles
94493,95532,FS-320385,78.94,844990200,44.08,845042040,78.94,844990200,51.66,844955700,46.32,0.53,,0.95,,,,,,844955940,844997220,79.44,844990200,45.77,845042100,79.44,844990200,51.17,844955700,844930800,6,844976580,185,,,5.51,36.015,-118.7783333,-7,America/Los_Angeles
94501,95540,FS-320393,79.95,840411000,39.71,840459600,79.95,840411000,44.27,840375300,49.06,0.63,,0.15,,,,,,840374220,840422520,80.45,840411000,43.26,840459600,80.45,840411000,46.2,840375600,840351600,10,840398340,282,,,4.55,36.04333333,-118.67,-7,America/Los_Angeles
94552,95591,FS-320444,73.04,835819440,46.01,835876800,73.04,835819440,41.99,835790040,38.76,0.53,,0.35,,,,,,835789080,835845240,73.54,835819440,45.52,835876800,73.54,835819440,41.5,835790040,835768800,11,835817040,207,,,1.94,44.99333333,-110.43,-6,America/Denver
94581,95621,FS-320474,86.55,824852040,56.3,824896800,86.55,824852040,41.6,824815800,47.78,0.61,,0.08,,,,,,824820960,824861400,87.05,824852040,55.81,824896800,87.05,824852040,42.85,824814000,824796000,4,824839380,186,,,8.62,31.105,-94.35833333,-6,America/Chicago
94779,95819,FS-320672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.875,-122.0933333,-7,America/Los_Angeles
94863,95903,FS-320757,94.52,836085480,60.09,836140500,94.52,836085480,54.38,836053980,43.6,0.38,,0.46,,,,,,836052240,836104140,95.02,836085480,59.6,836140500,95.02,836085480,53.89,836053980,836031600,12,836078100,245,,,6.06,34.26333333,-117.8366667,-7,America/Los_Angeles
94866,95906,FS-320760,94.41,840930780,65.14,840979800,94.41,840930780,66.53,840894480,56.43,0.48,clear-day,0.36,0,0,,0,,840892860,840940140,94.91,840930780,64.65,840979800,94.91,840930780,65.91,840894660,840870000,8,840916320,240,,,5.43,34.18,-117.8816667,-7,America/Los_Angeles
94893,95933,FS-320787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.185,-122.9866667,-7,America/Los_Angeles
94930,95970,FS-320824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.42833333,-119.8433333,-7,America/Los_Angeles
94951,95992,FS-320846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,-112.3333333,-6,America/Denver
94954,95995,FS-320849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,-112.3666667,-6,America/Denver
94959,96000,FS-320854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.65833333,-112.5333333,-6,America/Denver
95103,96147,FS-321002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.96833333,-121.1438889,-7,America/Los_Angeles
95258,96302,FS-321157,80.67,832024620,55.43,832081440,80.67,832024620,51.01,831982260,50.34,0.63,,0.89,,,,,,831991800,832041660,81.17,832024620,54.94,832081440,81.17,832024620,50.52,831982260,831970800,11,832017540,272,,,5.89,33.58,-116.9533333,-7,America/Los_Angeles
95274,96318,FS-321173,115.07,836251200,74.92,836312400,115.07,836251200,60.61,836226000,,,,0.54,,,,,,836224920,836276580,105.97,836254800,74.43,836312400,105.97,836254800,60.12,836226000,836204400,1,836269200,298,,,12.27,33.59333333,-116.8016667,-7,America/Los_Angeles
95379,96423,FS-321278,88.74,835218120,57.59,835264740,88.74,835218120,57.85,835188900,31.31,0.21,,0.12,,,,,,835188120,835240260,89.24,835218120,57.1,835264740,89.24,835218120,57.36,835188900,835167600,10,835214100,232,,,15.12,34.65333333,-118.3483333,-7,America/Los_Angeles
95502,96547,FS-321402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.92305556,-119.8116667,-7,America/Los_Angeles
95538,96584,FS-321439,88.47,837122400,65.79,837183420,88.47,837122400,72.34,837072300,38.25,0.22,,0.89,,,,,,837089580,837141060,88.97,837122400,65.3,837183420,88.97,837122400,71.85,837072300,837068400,10,837112620,281,,,9.31,34.59,-118.7716667,-7,America/Los_Angeles
95583,96629,FS-321484,67.53,845667660,38.24,845719560,67.53,845667660,33.94,845640000,49.06,0.85,,0.23,,,,,,845648280,845688480,68.04,845667660,41.29,845725200,68.04,845667660,37.88,845640000,845622000,4,845665260,270,,,6.67,36.24833333,-121.7483333,-7,America/Los_Angeles
95637,96684,FS-321539,82.56,833738880,47.62,833806800,82.56,833738880,47.38,833719680,55.45,0.76,,0.55,,,,,,833719200,833770500,82.39,833738880,47.13,833806800,82.39,833738880,46.98,833719920,833698800,6,833744640,240,,,3.7,33.46666667,-116.9716667,-7,America/Los_Angeles
95763,96810,FS-321665,54.15,831339600,22.65,831375840,54.19,831342600,34.45,831304200,23.36,0.44,,0.6,,,,,,831293700,831346440,54.65,831339600,26.97,831382800,54.65,831339600,35.4,831296100,831272400,7,831323220,148,,,4.17,47.2,-94.13333333,-5,America/Chicago
95973,97020,FS-321876,89.84,836074560,47.49,836138760,89.84,836074560,47.83,836053080,54.09,0.67,,0.46,,,,,,836052180,836103780,90.34,836074560,47,836138760,90.34,836074560,47.34,836053080,836031600,11,836077980,230,,,4.21,33.44666667,-117.08,-7,America/Los_Angeles
96856,97911,FS-322786,66.3,859840440,39.65,859887720,73.46,859784400,51.16,859867200,35.25,0.42,,0.76,0,0.0005,859789800,1,,859806480,859851540,66.8,859840440,44.34,859883160,73.63,859784400,50.67,859867200,859784400,9,859829220,302,39.17,859820580,18.21,33.08333333,-79.58333333,-5,America/New_York
100064,101137,FS-326018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.42166667,-114.6833333,-7,America/Los_Angeles
100421,101494,FS-326375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.825,-118.7616667,-7,America/Los_Angeles
100707,101782,FS-326664,85.94,871341960,57.21,871388880,85.94,871341960,54.75,871301220,43.93,0.41,clear-day,0.27,0,0,,0,,871303500,871355220,86.44,871341960,56.72,871388880,86.44,871341960,54.26,871301220,871282800,8,871329300,137,,,4.51,46.23666667,-117.3633333,-7,America/Los_Angeles
100897,101972,FS-326862,93.03,874256400,64.29,874323600,93.03,874256400,66.3,874237200,65.16,0.73,,0.43,,,,,,874238220,874282860,91.51,874260000,63.23,874323600,91.51,874260000,65.04,874237200,874213200,7,874260000,64,,,3.54,31.5,-93,-5,America/Chicago
101372,102450,FS-327355,90.22,875142000,61.59,875199600,90.22,875142000,53.66,875107980,44.43,0.39,,0.8,,,,,,875108760,875152200,90.72,875142000,60.95,875199600,90.72,875142000,53.17,875107980,875084400,7,875130480,34,,,5.13,36.15833333,-118.7483333,-7,America/Los_Angeles
101458,102536,FS-327441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.115,-107.9983333,-6,America/Denver
101666,102744,FS-327651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.52166667,-109.0316667,-6,America/Denver
103091,104186,FS-329100,75.37,859231020,65.3,859287720,75.37,859231020,50.28,859204260,52.54,0.7,,0.53,,,,,,859204560,859248660,75.87,859231020,63.98,859287720,75.87,859231020,49.79,859204260,859183200,8,859226940,106,,,8.79,30.5,-89.05333333,-6,America/Chicago
103400,104503,FS-329419,85.45,874188240,53.24,874242180,85.45,874188240,51.57,874159200,52.68,0.7,,0.4,,,,,,874157520,874202340,85.95,874188240,52.67,874231920,85.95,874188240,51.08,874159200,874134000,9,874180260,260,,,6.1,34.17166667,-117.145,-7,America/Los_Angeles
103929,105037,FS-329958,90.86,875048880,54.72,875101200,90.86,875048880,54.7,875014440,42.22,0.42,,0.77,,,,,,875021880,875065440,91.36,875048880,54.23,875101200,91.36,875048880,54.21,875014440,874998000,7,875044680,86,,,7.28,33.88166667,-116.85,-7,America/Los_Angeles
103968,105077,FS-329999,96.38,868139940,61.01,868193700,96.38,868139940,60.17,868105020,52.14,0.46,,0.04,,,,,,868106640,868158300,96.88,868139940,60.52,868193700,96.88,868139940,59.68,868105020,868086000,11,868133940,277,,,7.47,34.15666667,-117.2333333,-7,America/Los_Angeles
104634,105746,FS-330713,52.36,888179880,21.33,888236700,52.36,888179880,21.62,888151620,25.82,0.64,,0.87,,,,,,888155400,888193860,52.76,888181200,28.33,888242220,52.76,888181200,28.09,888142800,888130800,2,888172500,275,,,11.11,47.43833333,-103.8233333,-7,America/Denver
104832,105945,FS-330912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85805556,-92.75972222,-5,America/Chicago
106854,107984,FS-332952,84.83,903314160,55.47,903357000,84.83,903314160,60.18,903274560,45.05,0.4,clear-day,0.83,0,0,,0,,903271860,903322080,85.33,903314160,54.98,903357000,85.33,903314160,59.69,903274560,903247200,9,903296940,323,,,8.63,43.59,-115.985,-6,America/Boise
108201,109339,FS-334311,81.56,906150000,40.97,906213480,81.56,906150000,59.64,906120300,46.33,0.42,,0.95,,,,,,906124320,906168780,82.06,906150000,44.74,906213360,82.06,906150000,59.15,906120300,906098400,6,906146460,205,,,11.82,40.04166667,-111.8033333,-6,America/Denver
109161,110302,FS-335302,85.19,903739680,45.7,903794280,85.19,903739680,43.14,903706620,51.86,0.79,,0,,,,,,903703680,903753660,85.69,903739680,46.11,903792900,85.69,903739680,44.13,903706500,903682800,0,903682800,358,,,3.08,46.13333333,-114.9566667,-7,America/Los_Angeles
109299,110441,FS-335441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.885,-114.7283333,-6,America/Edmonton
109312,110454,FS-335454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.38666667,-115.74,-6,America/Denver
109352,110494,FS-335494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.51,-115.0180556,-7,America/Los_Angeles
109741,110885,FS-335894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.34166667,-82.5,-4,America/New_York
110098,111249,FS-336260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.88666667,-108.515,-6,America/Denver
110191,111344,FS-336355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.32833333,-94.55694444,-5,America/Chicago
110239,111392,FS-336403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.455,-108.7,-6,America/Denver
110270,111424,FS-336435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.72888889,-121.3613889,-7,America/Los_Angeles
110282,111436,FS-336447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.375,-114.99,-7,America/Los_Angeles
110865,112019,FS-337030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.48,-114.58,-7,America/Los_Angeles
110947,112107,FS-337118,65.66,903902400,25.42,903953760,65.66,903902400,26,903870300,28.31,0.53,,0.06,,,,,,903876840,903926100,66.16,903902400,26.08,903963360,66.16,903902400,26.01,903876780,903852000,0,903852000,210,,,4.18,44.43,-115.1466667,-6,America/Boise
110963,112123,FS-337135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.91166667,-114.6766667,-6,America/Boise
111487,112648,FS-337660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.95,-114.6283333,-7,America/Los_Angeles
111537,112698,FS-337710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.60333333,-108.42,-6,America/Denver
111538,112699,FS-337711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.99833333,-108.295,-6,America/Denver
111543,112704,FS-337716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.84666667,-114.6,-7,America/Los_Angeles
111546,112707,FS-337719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.61666667,-114.5216667,-7,America/Los_Angeles
111554,112715,FS-337727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.59166667,-114.9283333,-7,America/Los_Angeles
111555,112716,FS-337728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.62333333,-114.915,-7,America/Los_Angeles
111682,112843,FS-337856,79.18,903824400,40.07,903879000,79.18,903824400,37.88,903793140,30.74,0.39,,0.03,,,,,,903791940,903840840,79.68,903824400,39.58,903879000,79.68,903824400,37.23,903792900,903769200,9,903816240,245,,,6.18,41.7675,-120.5522222,-7,America/Los_Angeles
111797,112959,FS-337973,60.84,908571900,26.78,908622000,60.84,908571900,36.33,908548800,44.2,0.83,,0.9,,,,,,908546760,908587440,61.34,908571900,29.7,908622000,61.34,908571900,35.84,908548800,908521200,5,908569080,141,,,4.2,34.61333333,-119.61,-7,America/Los_Angeles
111978,113141,FS-338155,91.17,904427700,51.7,904484940,91.17,904427700,39.51,904395900,42.63,0.42,clear-day,0.25,0,0,,0,,904397040,904444200,91.67,904427700,51.21,904484940,91.67,904427700,43.63,904395780,904374000,10,904420260,281,,,5.62,37.34,-118.6133333,-7,America/Los_Angeles
112162,113325,FS-338339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.97833333,-112.965,-6,America/Denver
